species,functional,program,energy_hartree,wall_time_seconds,cpu_time_seconds,cpu_time_source,nprocs,completed,output_file
41-R1,M06-D4,Q-Chem,-1282.7483538629,429.65,12839.98,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/41-R1_M06-D4.out
41-TS,M06-D4,Q-Chem,-1282.7415497227,593.3,17396.97,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/41-TS_M06-D4.out
42-P1,M06-D4,Q-Chem,-509.2738156679,259.62,7794.62,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/42-P1_M06-D4.out
42-R1,M06-D4,Q-Chem,-430.6829082616,123.97,3808.51,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/42-R1_M06-D4.out
42-R2,M06-D4,Q-Chem,-78.5578323491,7.15,198.51,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/42-R2_M06-D4.out
42-TS,M06-D4,Q-Chem,-509.2331944877,237.92,7097.72,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/42-TS_M06-D4.out
43-P1,M06-D4,Q-Chem,-304.6473747673,150.23,4458.37,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/43-P1_M06-D4.out
43-R1,M06-D4,Q-Chem,-304.6152770841,222.71,5540.55,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/43-R1_M06-D4.out
43-TS,M06-D4,Q-Chem,-304.6020502204,191.57,5707.63,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/43-TS_M06-D4.out
44-P1,M06-D4,Q-Chem,-109.513304395,5.18,63.97,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/44-P1_M06-D4.out
44-P2,M06-D4,Q-Chem,-195.1589625696,91.75,2706.02,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/44-P2_M06-D4.out
44-TS,M06-D4,Q-Chem,-304.6483801126,159.07,4691.03,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/44-TS_M06-D4.out
45-P1,M06-D4,Q-Chem,-422.5464951665,505.14,14701.3,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/45-P1_M06-D4.out
45-R1,M06-D4,Q-Chem,-422.5274676635,529.65,15582.07,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/45-R1_M06-D4.out
45-TS,M06-D4,Q-Chem,-422.5101116095,489.85,14405.64,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/45-TS_M06-D4.out
46-P1,M06-D4,Q-Chem,-313.0785641216,299.32,8841.02,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/46-P1_M06-D4.out
46-TS,M06-D4,Q-Chem,-422.5475306622,492.01,14431.39,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/46-TS_M06-D4.out
47-P1,M06-D4,Q-Chem,-309.4454763741,198.42,5889.16,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/47-P1_M06-D4.out
47-R1,M06-D4,Q-Chem,-418.9572884809,300.69,8897.61,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/47-R1_M06-D4.out
47-TS,M06-D4,Q-Chem,-418.9398808514,318.78,8687.2,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/47-TS_M06-D4.out
48-P1,M06-D4,Q-Chem,-951.3615242853,795.0,23432.4,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/48-P1_M06-D4.out
48-R1,M06-D4,Q-Chem,-1060.8326810833,1065.3,31486.18,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/48-R1_M06-D4.out
48-TS,M06-D4,Q-Chem,-1060.8315854199,1087.11,31953.19,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/48-TS_M06-D4.out
49-P1,M06-D4,Q-Chem,-477.169225012,251.73,7253.31,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/49-P1_M06-D4.out
49-R1,M06-D4,Q-Chem,-586.6170501195,336.42,10070.33,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/49-R1_M06-D4.out
49-TS,M06-D4,Q-Chem,-586.6075280356,350.52,10523.71,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/49-TS_M06-D4.out
5-P1,M06-D4,Q-Chem,-439.9991173017,322.06,9469.08,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/5-P1_M06-D4.out
5-R1,M06-D4,Q-Chem,-170.7845656527,13.1,399.37,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/5-R1_M06-D4.out
5-R2,M06-D4,Q-Chem,-269.1727028627,97.85,2999.18,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/5-R2_M06-D4.out
5-TS,M06-D4,Q-Chem,-439.9709697294,335.83,9991.82,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/5-TS_M06-D4.out
50-R1,M06-D4,Q-Chem,-644.9035488695,258.9,7708.49,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/50-R1_M06-D4.out
50-R2,M06-D4,Q-Chem,-415.8941118206,95.28,2858.39,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/50-R2_M06-D4.out
50-TS,M06-D4,Q-Chem,-1060.7999163475,1084.28,30983.79,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/50-TS_M06-D4.out
6-P1,M06-D4,Q-Chem,-440.0275839011,330.57,9899.08,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/6-P1_M06-D4.out
6-TS,M06-D4,Q-Chem,-439.966377563,292.84,8679.62,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/6-TS_M06-D4.out
7-P1,M06-D4,Q-Chem,-615.8859034218,839.83,23537.57,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/7-P1_M06-D4.out
7-R1,M06-D4,Q-Chem,-615.8659189707,708.03,20859.69,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/7-R1_M06-D4.out
7-TS,M06-D4,Q-Chem,-615.8557033324,987.1,28911.17,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/7-TS_M06-D4.out
8-P1,M06-D4,Q-Chem,-1115.5766564686,158.33,4591.0,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/8-P1_M06-D4.out
8-R1,M06-D4,Q-Chem,-157.1640489873,43.92,1313.24,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/8-R1_M06-D4.out
8-R2,M06-D4,Q-Chem,-958.3559053718,33.78,180.63,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/8-R2_M06-D4.out
8-TS,M06-D4,Q-Chem,-1115.5254686328,249.67,4091.27,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/8-TS_M06-D4.out
9-P1,M06-D4,Q-Chem,-614.7005388724,819.92,23263.23,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/9-P1_M06-D4.out
9-R1,M06-D4,Q-Chem,-614.6890220914,794.62,23531.3,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/9-R1_M06-D4.out
9-TS,M06-D4,Q-Chem,-614.672947259,795.21,23167.76,reported_by_qchem,,True,calculations/single_points/raw_outputs/M06-D4/9-TS_M06-D4.out
1-P1,OLYP-D3BJ,Q-Chem,-617.0067262996,169.36,4733.08,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/1-P1_OLYP-D3BJ.out
1-R1,OLYP-D3BJ,Q-Chem,-617.0076811942,166.79,4688.55,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/1-R1_OLYP-D3BJ.out
1-TS,OLYP-D3BJ,Q-Chem,-616.995145651,185.03,5396.98,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/1-TS_OLYP-D3BJ.out
10-P1,OLYP-D3BJ,Q-Chem,-153.224358284,3.81,89.47,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/10-P1_OLYP-D3BJ.out
10-P2,OLYP-D3BJ,Q-Chem,-39.8436760064,12.16,32.08,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/10-P2_OLYP-D3BJ.out
10-R1,OLYP-D3BJ,Q-Chem,-193.0865518718,93.32,235.05,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/10-R1_OLYP-D3BJ.out
10-TS,OLYP-D3BJ,Q-Chem,-193.0635367048,7.78,210.7,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/10-TS_OLYP-D3BJ.out
11-P1,OLYP-D3BJ,Q-Chem,-345.0264080594,23.12,679.36,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/11-P1_OLYP-D3BJ.out
11-P2,OLYP-D3BJ,Q-Chem,-203.5132530791,6.2,115.91,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/11-P2_OLYP-D3BJ.out
11-R1,OLYP-D3BJ,Q-Chem,-548.5572353757,86.47,2553.59,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/11-R1_OLYP-D3BJ.out
11-TS,OLYP-D3BJ,Q-Chem,-548.5390883888,79.96,2130.22,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/11-TS_OLYP-D3BJ.out
12-P1,OLYP-D3BJ,Q-Chem,-803.8206118616,83.67,2484.27,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/12-P1_OLYP-D3BJ.out
12-R1,OLYP-D3BJ,Q-Chem,-646.4939095924,17.85,530.37,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/12-R1_OLYP-D3BJ.out
12-R2,OLYP-D3BJ,Q-Chem,-157.2642156293,9.89,271.29,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/12-R2_OLYP-D3BJ.out
12-TS,OLYP-D3BJ,Q-Chem,-803.7678317973,72.61,2169.43,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/12-TS_OLYP-D3BJ.out
13-P1,OLYP-D3BJ,Q-Chem,-456.2574527434,167.26,5001.74,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/13-P1_OLYP-D3BJ.out
13-R1,OLYP-D3BJ,Q-Chem,-193.0865529938,27.32,839.29,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/13-R1_OLYP-D3BJ.out
13-R2,OLYP-D3BJ,Q-Chem,-263.1420960642,20.51,631.87,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/13-R2_OLYP-D3BJ.out
13-TS,OLYP-D3BJ,Q-Chem,-456.2416380193,151.53,4546.68,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/13-TS_OLYP-D3BJ.out
14-P1,OLYP-D3BJ,Q-Chem,-388.4923893187,64.14,1514.8,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/14-P1_OLYP-D3BJ.out
14-R1,OLYP-D3BJ,Q-Chem,-193.0802791296,8.3,217.88,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/14-R1_OLYP-D3BJ.out
14-R2,OLYP-D3BJ,Q-Chem,-195.3424586584,13.39,348.18,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/14-R2_OLYP-D3BJ.out
14-TS,OLYP-D3BJ,Q-Chem,-388.4555874981,51.17,1479.73,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/14-TS_OLYP-D3BJ.out
15-P1,OLYP-D3BJ,Q-Chem,-385.1015792679,125.85,3611.31,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/15-P1_OLYP-D3BJ.out
15-R1,OLYP-D3BJ,Q-Chem,-306.502836273,41.22,1222.73,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/15-R1_OLYP-D3BJ.out
15-R2,OLYP-D3BJ,Q-Chem,-78.6048229555,4.87,95.99,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/15-R2_OLYP-D3BJ.out
15-TS,OLYP-D3BJ,Q-Chem,-385.0604176252,115.02,3308.58,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/15-TS_OLYP-D3BJ.out
16-P1,OLYP-D3BJ,Q-Chem,-460.3324340789,46.88,1316.62,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/16-P1_OLYP-D3BJ.out
16-R1,OLYP-D3BJ,Q-Chem,-381.730624876,26.32,533.03,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/16-R1_OLYP-D3BJ.out
16-TS,OLYP-D3BJ,Q-Chem,-460.3026511133,202.9,1181.85,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/16-TS_OLYP-D3BJ.out
17-P1,OLYP-D3BJ,Q-Chem,-647.7817444664,225.37,6616.94,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/17-P1_OLYP-D3BJ.out
17-R2,OLYP-D3BJ,Q-Chem,-341.2767480452,25.7,649.27,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/17-R2_OLYP-D3BJ.out
17-TS,OLYP-D3BJ,Q-Chem,-647.7692926856,312.53,9143.33,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/17-TS_OLYP-D3BJ.out
18-P1,OLYP-D3BJ,Q-Chem,-555.4247067408,15.06,444.88,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/18-P1_OLYP-D3BJ.out
18-R1,OLYP-D3BJ,Q-Chem,-398.1414744048,109.15,25.67,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/18-R1_OLYP-D3BJ.out
18-TS,OLYP-D3BJ,Q-Chem,-555.4144783109,16.88,494.68,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/18-TS_OLYP-D3BJ.out
19-P1,OLYP-D3BJ,Q-Chem,-554.1864188816,13.36,397.58,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/19-P1_OLYP-D3BJ.out
19-R2,OLYP-D3BJ,Q-Chem,-156.0320952541,5.95,160.22,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/19-R2_OLYP-D3BJ.out
19-TS,OLYP-D3BJ,Q-Chem,-554.1797656362,14.04,421.78,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/19-TS_OLYP-D3BJ.out
2-P1,OLYP-D3BJ,Q-Chem,-617.0293577881,141.79,4210.71,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/2-P1_OLYP-D3BJ.out
2-TS,OLYP-D3BJ,Q-Chem,-617.0048001042,163.84,4847.3,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/2-TS_OLYP-D3BJ.out
20-P1,OLYP-D3BJ,Q-Chem,-780.4172245246,27.72,840.44,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/20-P1_OLYP-D3BJ.out
20-P2,OLYP-D3BJ,Q-Chem,-231.6283600706,12.23,358.63,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/20-P2_OLYP-D3BJ.out
20-R1,OLYP-D3BJ,Q-Chem,-1012.051608254,114.72,3457.07,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/20-R1_OLYP-D3BJ.out
20-TS,OLYP-D3BJ,Q-Chem,-1012.0444570296,144.4,3812.05,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/20-TS_OLYP-D3BJ.out
21-P1,OLYP-D3BJ,Q-Chem,-914.8041694563,98.3,2920.33,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/21-P1_OLYP-D3BJ.out
21-R1,OLYP-D3BJ,Q-Chem,-914.7962903167,91.15,2624.15,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/21-R1_OLYP-D3BJ.out
21-TS,OLYP-D3BJ,Q-Chem,-914.7863582843,92.25,2681.2,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/21-TS_OLYP-D3BJ.out
22-P1,OLYP-D3BJ,Q-Chem,-595.4116130184,121.58,3664.06,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/22-P1_OLYP-D3BJ.out
22-R1,OLYP-D3BJ,Q-Chem,-595.3947055672,121.28,3606.92,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/22-R1_OLYP-D3BJ.out
22-TS,OLYP-D3BJ,Q-Chem,-595.3853612495,128.89,3716.68,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/22-TS_OLYP-D3BJ.out
23-P1,OLYP-D3BJ,Q-Chem,-311.0607508916,36.55,1021.52,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/23-P1_OLYP-D3BJ.out
23-R1,OLYP-D3BJ,Q-Chem,-311.0589112218,39.15,930.16,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/23-R1_OLYP-D3BJ.out
23-TS,OLYP-D3BJ,Q-Chem,-311.0546575923,35.52,976.51,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/23-TS_OLYP-D3BJ.out
24-P1,OLYP-D3BJ,Q-Chem,-463.565707232,132.11,4023.55,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/24-P1_OLYP-D3BJ.out
24-R1,OLYP-D3BJ,Q-Chem,-463.5540050938,158.85,4898.98,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/24-R1_OLYP-D3BJ.out
24-TS,OLYP-D3BJ,Q-Chem,-463.5560868073,149.72,4539.89,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/24-TS_OLYP-D3BJ.out
25-P1,OLYP-D3BJ,Q-Chem,-385.5739213009,297.82,8048.79,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/25-P1_OLYP-D3BJ.out
25-P2,OLYP-D3BJ,Q-Chem,-39.8436762916,3.57,88.67,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/25-P2_OLYP-D3BJ.out
25-R1,OLYP-D3BJ,Q-Chem,-384.9020659774,305.36,9211.06,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/25-R1_OLYP-D3BJ.out
25-R2,OLYP-D3BJ,Q-Chem,-40.5226482489,3.72,103.54,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/25-R2_OLYP-D3BJ.out
25-TS,OLYP-D3BJ,Q-Chem,-425.4106964589,421.42,12467.54,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/25-TS_OLYP-D3BJ.out
26-P2,OLYP-D3BJ,Q-Chem,-115.0797078023,7.19,208.87,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/26-P2_OLYP-D3BJ.out
26-R2,OLYP-D3BJ,Q-Chem,-115.7527652298,8.73,217.88,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/26-R2_OLYP-D3BJ.out
26-TS,OLYP-D3BJ,Q-Chem,-500.6560801979,525.2,15555.94,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/26-TS_OLYP-D3BJ.out
27-P1,OLYP-D3BJ,Q-Chem,-75.7517150653,7.07,44.02,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/27-P1_OLYP-D3BJ.out
27-P2,OLYP-D3BJ,Q-Chem,-549.304371328,18.4,78.87,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/27-P2_OLYP-D3BJ.out
27-R1,OLYP-D3BJ,Q-Chem,-548.6271817046,4.87,58.94,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/27-R1_OLYP-D3BJ.out
27-R2,OLYP-D3BJ,Q-Chem,-76.4512746604,1.7,21.03,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/27-R2_OLYP-D3BJ.out
27-TS,OLYP-D3BJ,Q-Chem,-625.0732267144,18.22,131.87,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/27-TS_OLYP-D3BJ.out
28-R1,OLYP-D3BJ,Q-Chem,-40.5226481114,3.67,35.26,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/28-R1_OLYP-D3BJ.out
28-TS,OLYP-D3BJ,Q-Chem,-589.1456757796,6.77,177.25,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/28-TS_OLYP-D3BJ.out
29-P1,OLYP-D3BJ,Q-Chem,-157.832642436,16.02,306.9,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/29-P1_OLYP-D3BJ.out
29-R1,OLYP-D3BJ,Q-Chem,-158.4931787882,11.03,308.15,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/29-R1_OLYP-D3BJ.out
29-TS,OLYP-D3BJ,Q-Chem,-707.1290882937,32.82,987.19,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/29-TS_OLYP-D3BJ.out
3-P1,OLYP-D3BJ,Q-Chem,-834.3858049775,88.78,2616.26,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/3-P1_OLYP-D3BJ.out
3-R1,OLYP-D3BJ,Q-Chem,-834.3732117535,70.29,2108.48,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/3-R1_OLYP-D3BJ.out
3-TS,OLYP-D3BJ,Q-Chem,-834.3601247206,91.91,2743.81,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/3-TS_OLYP-D3BJ.out
30-P1,OLYP-D3BJ,Q-Chem,-117.287503852,5.05,110.95,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/30-P1_OLYP-D3BJ.out
30-R1,OLYP-D3BJ,Q-Chem,-117.9341701611,5.0,129.77,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/30-R1_OLYP-D3BJ.out
30-TS,OLYP-D3BJ,Q-Chem,-666.5721895464,14.43,422.34,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/30-TS_OLYP-D3BJ.out
31-P1,OLYP-D3BJ,Q-Chem,-754.344053892,94.2,2650.43,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/31-P1_OLYP-D3BJ.out
31-R1,OLYP-D3BJ,Q-Chem,-754.3361719952,102.23,2768.61,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/31-R1_OLYP-D3BJ.out
31-TS,OLYP-D3BJ,Q-Chem,-754.3220218212,96.66,2852.63,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/31-TS_OLYP-D3BJ.out
32-P1,OLYP-D3BJ,Q-Chem,-562.523089782,27.65,765.94,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/32-P1_OLYP-D3BJ.out
32-R1,OLYP-D3BJ,Q-Chem,-562.5194197728,107.4,857.77,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/32-R1_OLYP-D3BJ.out
32-TS,OLYP-D3BJ,Q-Chem,-562.5047012787,30.98,956.11,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/32-TS_OLYP-D3BJ.out
33-P1,OLYP-D3BJ,Q-Chem,-679.2615615823,62.98,1884.54,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/33-P1_OLYP-D3BJ.out
33-R1,OLYP-D3BJ,Q-Chem,-679.2613376228,136.98,2255.7,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/33-R1_OLYP-D3BJ.out
33-TS,OLYP-D3BJ,Q-Chem,-679.2431558164,72.88,2199.42,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/33-TS_OLYP-D3BJ.out
34-P1,OLYP-D3BJ,Q-Chem,-1140.1535719564,78.6,2359.28,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/34-P1_OLYP-D3BJ.out
34-R1,OLYP-D3BJ,Q-Chem,-1140.1521852035,82.81,2427.91,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/34-R1_OLYP-D3BJ.out
34-TS,OLYP-D3BJ,Q-Chem,-1140.1346151188,96.92,2874.0,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/34-TS_OLYP-D3BJ.out
35-P1,OLYP-D3BJ,Q-Chem,-3254.8467307835,102.64,3080.81,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/35-P1_OLYP-D3BJ.out
35-R1,OLYP-D3BJ,Q-Chem,-3254.8451676086,192.5,3685.46,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/35-R1_OLYP-D3BJ.out
35-TS,OLYP-D3BJ,Q-Chem,-3254.827786909,91.34,2655.54,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/35-TS_OLYP-D3BJ.out
36-P1,OLYP-D3BJ,Q-Chem,-1075.1428776851,152.06,4278.78,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/36-P1_OLYP-D3BJ.out
36-R1,OLYP-D3BJ,Q-Chem,-1075.13214935,183.84,5622.94,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/36-R1_OLYP-D3BJ.out
36-TS,OLYP-D3BJ,Q-Chem,-1075.1184570182,163.19,4091.13,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/36-TS_OLYP-D3BJ.out
37-P1,OLYP-D3BJ,Q-Chem,-752.1189650632,131.32,3817.44,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/37-P1_OLYP-D3BJ.out
37-R1,OLYP-D3BJ,Q-Chem,-752.1113524539,151.97,4091.76,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/37-R1_OLYP-D3BJ.out
37-TS,OLYP-D3BJ,Q-Chem,-752.0955248813,126.89,3805.55,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/37-TS_OLYP-D3BJ.out
38-P1,OLYP-D3BJ,Q-Chem,-348.4306918091,35.27,1025.73,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/38-P1_OLYP-D3BJ.out
38-P2,OLYP-D3BJ,Q-Chem,-460.184903931,9.28,32.39,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/38-P2_OLYP-D3BJ.out
38-R1,OLYP-D3BJ,Q-Chem,-808.6381171054,46.7,1320.49,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/38-R1_OLYP-D3BJ.out
38-TS,OLYP-D3BJ,Q-Chem,-808.6314825914,121.0,1368.86,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/38-TS_OLYP-D3BJ.out
39-P2,OLYP-D3BJ,Q-Chem,-2574.8975678757,1.99,33.72,reported_by_qchem,,True,calculations/single_points/raw_outputs/OLYP-D3BJ/39-P2_OLYP-D3BJ.out
